current_gp_name,old_gp_villages,old_gp_village_fixed,district,ps,order,gp_goog_translate,gp_village_goog_translate,ps_goog_translate,gp_village_fixed
बांकडा,नयागांव बलू,नयागांव बलू,dungarpur,सीमलवाडा,9288,bankada,nayagaon balu,seemalwada,
बांकडा,4.नयागांव गोबर,4.नयागांव गोबर,dungarpur,सीमलवाडा,9289,bankada,4. nayagaon gobar,seemalwada,
बांकडा,निठाउवा,निठाउवा,dungarpur,सीमलवाडा,9290,bankada,nithauwa,seemalwada,
बांकडा,सज्जनपुरा,सज्जनपुरा,dungarpur,सीमलवाडा,9291,bankada,sajjanpura,seemalwada,
बांसियां,बांसियां,बांसियां,dungarpur,सीमलवाडा,9292,bacings,bacings,seemalwada,
बांसियां,बथडी,बथडी,dungarpur,सीमलवाडा,9293,bacings,bathdi,seemalwada,
बांसियां,सुजातलाई,सुजातलाई,dungarpur,सीमलवाडा,9294,bacings,sujatalai,seemalwada,
धम्बोला,धम्बोला,धम्बोला,dungarpur,सीमलवाडा,9295,dhambola,dhambola,seemalwada,
धम्बोला,केसरपुरा,केसरपुरा,dungarpur,सीमलवाडा,9296,dhambola,kesarpura,seemalwada,
धम्बोला,मेरोप,मेरोप,dungarpur,सीमलवाडा,9297,dhambola,merope,seemalwada,
धम्बोला,नानोडा,नानोडा,dungarpur,सीमलवाडा,9298,dhambola,nanoda,seemalwada,
धम्बोला,नवाघरा,नवाघरा,dungarpur,सीमलवाडा,9299,dhambola,nawaghara,seemalwada,
धोधरा,धोधरा,धोधरा,dungarpur,सीमलवाडा,9300,dhodhara,dhodhara,seemalwada,
धोधरा,गेलन,गेलन,dungarpur,सीमलवाडा,9301,dhodhara,gallan,seemalwada,
धोधरा,भण्डारा,भण्डारा,dungarpur,सीमलवाडा,9302,dhodhara,bhandara,seemalwada,
घूवेड,भादर,भादर,dungarpur,सीमलवाडा,9303,ghuved,bhadar,seemalwada,
घूवेड,घूवेड,घूवेड,dungarpur,सीमलवाडा,9304,ghuved,ghuved,seemalwada,
झलाप,भरतपुरा,भरतपुरा,dungarpur,सीमलवाडा,9305,jhalap,bharatpura,seemalwada,
झलाप,दीपपुरा,दीपपुरा,dungarpur,सीमलवाडा,9306,jhalap,deeppura,seemalwada,
झलाप,देवगांव,देवगांव,dungarpur,सीमलवाडा,9307,jhalap,devgaon,seemalwada,
झलाप,जाम्बुडी,जाम्बुडी,dungarpur,सीमलवाडा,9308,jhalap,jambudi,seemalwada,
झलाप,झलाप,झलाप,dungarpur,सीमलवाडा,9309,jhalap,jhalap,seemalwada,
जोरावरपुरा,झाझरी,झाझरी,dungarpur,सीमलवाडा,9310,joravarpura,jhajhari,seemalwada,
जोरावरपुरा,जोरावरपुरा 3.खिरखाईयां,जोरावरपुरा 3.खिरखाईयां,dungarpur,सीमलवाडा,9311,joravarpura,joravarpura 3. khirkhaiyan,seemalwada,
जोरावरपुरा,नैगाला पीठ,नैगाला पीठ,dungarpur,सीमलवाडा,9312,joravarpura,nagala peeth,seemalwada,
माण्डली,भैसला,भैसला,dungarpur,सीमलवाडा,9313,mandly,bheesla,seemalwada,
माण्डली,गोहलियां,गोहलियां,dungarpur,सीमलवाडा,9314,mandly,gohalians,seemalwada,
माण्डली,झाफरा,झाफरा,dungarpur,सीमलवाडा,9315,mandly,jhafra,seemalwada,
माण्डली,जेठोला,जेठोला,dungarpur,सीमलवाडा,9316,mandly,jethola,seemalwada,
माण्डली,माण्डली,माण्डली,dungarpur,सीमलवाडा,9317,mandly,mandly,seemalwada,
माण्डली,मोरमहडी,मोरमहडी,dungarpur,सीमलवाडा,9318,mandly,mormhadi,seemalwada,
नागरिया पंचेला,आदर्शगांव,आदर्शगांव,dungarpur,सीमलवाडा,9319,nagaria panchela,adarshgaon,seemalwada,
नागरिया पंचेला,धरमपुरी,धरमपुरी,dungarpur,सीमलवाडा,9320,nagaria panchela,dharampuri,seemalwada,
नागरिया पंचेला,गडा वाटेश्वर,गडा वाटेश्वर,dungarpur,सीमलवाडा,9321,nagaria panchela,gada vateshwar,seemalwada,
नागरिया पंचेला,कम्पा कुण्डली,कम्पा कुण्डली,dungarpur,सीमलवाडा,9322,nagaria panchela,vay kundali,seemalwada,
नागरिया पंचेला,कुण्डली,कुण्डली,dungarpur,सीमलवाडा,9323,nagaria panchela,kundali,seemalwada,
नागरिया पंचेला,कुपा 7. नागरिया पंचेला,कुपा 7. नागरिया पंचेला,dungarpur,सीमलवाडा,9324,nagaria panchela,kupa 7. nagaria panchlela,seemalwada,
नागरिया पंचेला,रोजेला,रोजेला,dungarpur,सीमलवाडा,9325,nagaria panchela,roshela,seemalwada,
पीठ,पीठ,पीठ,dungarpur,सीमलवाडा,9326,peeth,peeth,seemalwada,
पीठ,नवलपुरा,नवलपुरा,dungarpur,सीमलवाडा,9327,peeth,navalpura,seemalwada,
रामसौर जूना,भाटियां,भाटियां,dungarpur,सीमलवाडा,9328,ramsaur juna,bhatis,seemalwada,
रामसौर जूना,कनबा,कनबा,dungarpur,सीमलवाडा,9329,ramsaur juna,kanaba,seemalwada,
रामसौर जूना,रामसौर बडा,रामसौर बडा,dungarpur,सीमलवाडा,9330,ramsaur juna,ramsaur big,seemalwada,
रामसौर जूना,रामसौर जूना,रामसौर जूना,dungarpur,सीमलवाडा,9331,ramsaur juna,ramsaur juna,seemalwada,
माथुगामडा खास,माथुगामडा खास,माथुगामडा खास,dungarpur,डूंगरपुर,9332,mathugamada khas,mathugamada khas,dungarpur,
माथुगामडा खास,रेलडा,रेलडा,dungarpur,डूंगरपुर,9333,mathugamada khas,railda,dungarpur,
माथुगामडा खास,वाजरडा,वाजरडा,dungarpur,डूंगरपुर,9334,mathugamada khas,vajarda,dungarpur,
माथुगामडा खास,धाणी,धाणी,dungarpur,डूंगरपुर,9335,mathugamada khas,dhani,dungarpur,
माथुगामडा खास,नालफला,नालफला,dungarpur,डूंगरपुर,9336,mathugamada khas,nalfala,dungarpur,
माथुगामडा खास,कोटाणा,कोटाणा,dungarpur,डूंगरपुर,9337,mathugamada khas,kotana,dungarpur,
पीपलादा,पीपलादा,पीपलादा,dungarpur,डूंगरपुर,9338,piplada,piplada,dungarpur,
पीपलादा,नवागाँव फर्राश,नवागाँव फर्राश,dungarpur,डूंगरपुर,9339,piplada,nawagaon farrash,dungarpur,
पीपलादा,सटोडा,सटोडा,dungarpur,डूंगरपुर,9340,piplada,satoda,dungarpur,
पीपलादा,भटवाडा,भटवाडा,dungarpur,डूंगरपुर,9341,piplada,bhatwada,dungarpur,
पीपलादा,खुमानपुरा,खुमानपुरा,dungarpur,डूंगरपुर,9342,piplada,khumanpura,dungarpur,
पीपलादा,झाकोल,झाकोल,dungarpur,डूंगरपुर,9343,piplada,jhakol,dungarpur,
पीपलादा,रामपुर बियोला,रामपुर बियोला,dungarpur,डूंगरपुर,9344,piplada,rampur biola,dungarpur,
सिदडी खेरवाडा,भाटडा,भाटडा,dungarpur,डूंगरपुर,9345,sidadi kherwada,bhatda,dungarpur,
सिदडी खेरवाडा,उन्दरडा,उन्दरडा,dungarpur,डूंगरपुर,9346,sidadi kherwada,urdar,dungarpur,
सिदडी खेरवाडा,रणसागर पछोर,रणसागर पछोर,dungarpur,डूंगरपुर,9347,sidadi kherwada,ransagar pachor,dungarpur,
सिदडी खेरवाडा,सिदडी खेरवाडा,सिदडी खेरवाडा,dungarpur,डूंगरपुर,9348,sidadi kherwada,sidadi kherwada,dungarpur,
सिदडी खेरवाडा,खेरवाडा,खेरवाडा,dungarpur,डूंगरपुर,9349,sidadi kherwada,kherwara,dungarpur,
बिलडी,सियालदरी,सियालदरी,dungarpur,डूंगरपुर,9351,bildy,sealdari,dungarpur,
बिलडी,गोकुलपुरा,गोकुलपुरा,dungarpur,डूंगरपुर,9352,bildy,gokulpura,dungarpur,
बिलडी,भाटपुर,भाटपुर,dungarpur,डूंगरपुर,9353,bildy,bhatpur,dungarpur,
बिलडी,बिलडी,बिलडी,dungarpur,डूंगरपुर,9354,bildy,bildy,dungarpur,
बिलडी,विरपुर मय चक,विरपुर मय चक,dungarpur,डूंगरपुर,9355,bildy,virapur maya chak,dungarpur,
बिलडी,तिजवड,तिजवड,dungarpur,डूंगरपुर,9356,bildy,tijwad,dungarpur,
मैताली,ददोडिया,ददोडिया,dungarpur,डूंगरपुर,9357,maitley,dadodia,dungarpur,
मैताली,गुमानपुरा 4. छेला,गुमानपुरा 4. छेला,dungarpur,डूंगरपुर,9358,maitley,gumanpura 4. chhala,dungarpur,
रास्ता,रास्ता,रास्ता,dungarpur,सीमलवाडा,9359,way,way,seemalwada,
रास्ता,खरपेडा,खरपेडा,dungarpur,सीमलवाडा,9360,way,kharpeda,seemalwada,
रास्ता,राखोडियां,राखोडियां,dungarpur,सीमलवाडा,9361,way,rakhodians,seemalwada,
रास्ता,हासेला,हासेला,dungarpur,सीमलवाडा,9362,way,hashela,seemalwada,
सांकरसी,साकरसी,साकरसी,dungarpur,सीमलवाडा,9363,sankarsi,sakarsi,seemalwada,
सांकरसी,बरछावाडा,बरछावाडा,dungarpur,सीमलवाडा,9364,sankarsi,bachwada,seemalwada,
सांकरसी,अलवर,अलवर,dungarpur,सीमलवाडा,9365,sankarsi,alwar,seemalwada,
सांकरसी,तम्बोलिया,तम्बोलिया,dungarpur,सीमलवाडा,9366,sankarsi,tambolia,seemalwada,
