order,gp_name,gp_villages,panchayat_samiti,district,verified_or_not,gp_name_goog_translate,gp_village_goog_translate,ps_goog_translate,,,,,,,,,,,,,,
10074,बैराडा,गुर्जर ठीकरिया,बामनवास,sawai madhopur,0,bairada,gurjar thikariya,bamanwas,,,,,,,,,,,,,,
10075,फुलवाडा,फुलवाडा,बामनवास,sawai madhopur,0,phulwada,phulwada,bamanwas,,,,,,,,,,,,,,
10076,फुलवाडा,बाढ फुलवाडा,बामनवास,sawai madhopur,0,phulwada,flood phulwada,bamanwas,,,,,,,,,,,,,,
10077,फुलवाडा,जाखोलास खुर्द,बामनवास,sawai madhopur,0,phulwada,jakholas khurd,bamanwas,,,,,,,,,,,,,,
10078,फुलवाडा,जाखोलास कलां,बामनवास,sawai madhopur,0,phulwada,jakholas kalan,bamanwas,,,,,,,,,,,,,,
10079,फुलवाडा,बाढ सोहन,बामनवास,sawai madhopur,0,phulwada,flood sohan,bamanwas,,,,,,,,,,,,,,
10080,फुलवाडा,भावड,बामनवास,sawai madhopur,0,phulwada,bhavad,bamanwas,,,,,,,,,,,,,,
10081,चांदनहोली,रमजानी पुरा,बामनवास,sawai madhopur,0,chandanholi,ramjani pura,bamanwas,,,,,,,,,,,,,,
10082,चांदनहोली,चांदनहोली,बामनवास,sawai madhopur,0,chandanholi,chandanholi,bamanwas,,,,,,,,,,,,,,
10083,चांदनहोली,मांदलगांव,बामनवास,sawai madhopur,0,chandanholi,mandalgaon,bamanwas,,,,,,,,,,,,,,
10084,चांदनहोली,देहरी,बामनवास,sawai madhopur,0,chandanholi,dehri,bamanwas,,,,,,,,,,,,,,
10085,चांदनहोली,शंकरपुरा,बामनवास,sawai madhopur,0,chandanholi,shankarpura,bamanwas,,,,,,,,,,,,,,
10086,बिन्जारी,सूरगढ़,बामनवास,sawai madhopur,0,binjari,surgarh,bamanwas,,,,,,,,,,,,,,
10087,बिन्जारी,लाडपुरा,बामनवास,sawai madhopur,0,binjari,ladpura,bamanwas,,,,,,,,,,,,,,
10088,बिन्जारी,चक गोविन्दपुरा,बामनवास,sawai madhopur,0,binjari,chak govindpura,bamanwas,,,,,,,,,,,,,,
10089,बिन्जारी,बिन्जारी,बामनवास,sawai madhopur,0,binjari,binjari,bamanwas,,,,,,,,,,,,,,
10090,बिन्जारी,गोविन्दपुरा,बामनवास,sawai madhopur,0,binjari,govindpura,bamanwas,,,,,,,,,,,,,,
10091,बिन्जारी,बाढ गोविन्दपुरा,बामनवास,sawai madhopur,0,binjari,flood govindpura,bamanwas,,,,,,,,,,,,,,
10092,गुर्जर बड़ौदा,नेहरी,बामनवास,sawai madhopur,0,gurjar baroda,nehri,bamanwas,,,,,,,,,,,,,,
10093,गुर्जर बड़ौदा,श्योसिंहपुरा,बामनवास,sawai madhopur,0,gurjar baroda,shyosinhpura,bamanwas,,,,,,,,,,,,,,
10094,गुर्जर बड़ौदा,गुर्जर बडौदा,बामनवास,sawai madhopur,0,gurjar baroda,gurjar badoda,bamanwas,,,,,,,,,,,,,,
10095,गुर्जर बड़ौदा,बाढ देहरी,बामनवास,sawai madhopur,0,gurjar baroda,flood dehri,bamanwas,,,,,,,,,,,,,,
10096,मोरपा,मोरपा,बामनवास,sawai madhopur,0,morpa,morpa,bamanwas,,,,,,,,,,,,,,
10097,मोरपा,काजी कुण्डली,बामनवास,sawai madhopur,0,morpa,kazi kundali,bamanwas,,,,,,,,,,,,,,
10098,मोरपा,बाढ नाननवास,बामनवास,sawai madhopur,0,morpa,flood nannavas,bamanwas,,,,,,,,,,,,,,
10099,मोरपा,बाढ पनियाला,बामनवास,sawai madhopur,0,morpa,flood paniala,bamanwas,,,,,,,,,,,,,,
10100,जीवद,जीवद,बामनवास,sawai madhopur,0,jeeva,jeeva,bamanwas,,,,,,,,,,,,,,
10101,जीवद,मंदिर मीना,बामनवास,sawai madhopur,0,jeeva,temple meena,bamanwas,,,,,,,,,,,,,,
10102,जीवद,नवाडीया मीना,बामनवास,sawai madhopur,0,jeeva,nawadia meena,bamanwas,,,,,,,,,,,,,,
10103,जीवद,भिनोरा,बामनवास,sawai madhopur,0,jeeva,bhinora,bamanwas,,,,,,,,,,,,,,
10104,बाटोदा,बाटोदा,बामनवास,sawai madhopur,0,batoda,batoda,bamanwas,,,,,,,,,,,,,,
10105,बाटोदा,झाडोदा,बामनवास,sawai madhopur,0,batoda,jhadoda,bamanwas,,,,,,,,,,,,,,
10106,बाटोदा,बाढ झाडोदा,बामनवास,sawai madhopur,0,batoda,flood jhadoda,bamanwas,,,,,,,,,,,,,,
10107,गोठ,बेरखंडी,बामनवास,sawai madhopur,0,goth,berkhandi,bamanwas,,,,,,,,,,,,,,
10108,गोठ,बाढ गोठ,बामनवास,sawai madhopur,0,goth,flood goth,bamanwas,,,,,,,,,,,,,,
10109,गोठ,गोठ,बामनवास,sawai madhopur,0,goth,goth,bamanwas,,,,,,,,,,,,,,
10110,गोठ,नाननवास,बामनवास,sawai madhopur,0,goth,nannavas,bamanwas,,,,,,,,,,,,,,
10111,अमावरा,अमावरा,बामनवास,sawai madhopur,0,amavara,amavara,bamanwas,,,,,,,,,,,,,,
10112,अमावरा,डूंगरपट्टी,बामनवास,sawai madhopur,0,amavara,dungarpatti,bamanwas,,,,,,,,,,,,,,
10113,डूंगरवाडा,डूंगरवाडा,बामनवास,sawai madhopur,0,dungarwada,dungarwada,bamanwas,,,,,,,,,,,,,,
10114,डूंगरवाडा,गुर्जर कोलेता,बामनवास,sawai madhopur,0,dungarwada,gurjar kolata,bamanwas,,,,,,,,,,,,,,
10115,डूंगरवाडा,बानोर,बामनवास,sawai madhopur,0,dungarwada,banor,bamanwas,,,,,,,,,,,,,,
10116,डूंगरवाडा,4 .,बामनवास,sawai madhopur,0,dungarwada,4.,bamanwas,,,,,,,,,,,,,,
10117,डूंगरवाडा,दांगडा,बामनवास,sawai madhopur,0,dungarwada,dangda,bamanwas,,,,,,,,,,,,,,
10118,डूंगरवाडा,गोठ,बामनवास,sawai madhopur,0,dungarwada,goth,bamanwas,,,,,,,,,,,,,,
10119,डूंगरवाडा,सिकरोली,बामनवास,sawai madhopur,0,dungarwada,sikroli,bamanwas,,,,,,,,,,,,,,
10120,जाहिरा,जाहिरा,बामनवास,sawai madhopur,0,zahira,zahira,bamanwas,,,,,,,,,,,,,,
10121,जाहिरा,टोडा,बामनवास,sawai madhopur,0,zahira,toda,bamanwas,,,,,,,,,,,,,,
10122,जाहिरा,टुंडीला,बामनवास,sawai madhopur,0,zahira,tundila,bamanwas,,,,,,,,,,,,,,
10123,जाहिरा,शेरपुर दोनाय,बामनवास,sawai madhopur,0,zahira,sherpur donay,bamanwas,,,,,,,,,,,,,,
10124,जाहिरा,बाढ जाहिरा,बामनवास,sawai madhopur,0,zahira,flood zahira,bamanwas,,,,,,,,,,,,,,
10125,जाहिरा,कीरतपुरा,बामनवास,sawai madhopur,0,zahira,kiratpura,bamanwas,,,,,,,,,,,,,,
10126,रानीला,रानीला,बामनवास,sawai madhopur,0,ranila,ranila,bamanwas,,,,,,,,,,,,,,
10127,रानीला,बाढ बडीला,बामनवास,sawai madhopur,0,ranila,flood badla,bamanwas,,,,,,,,,,,,,,
10128,रानीला,बडीला,बामनवास,sawai madhopur,0,ranila,badla,bamanwas,,,,,,,,,,,,,,
10129,रानीला,दांतासूती,बामनवास,sawai madhopur,0,ranila,dantuti,bamanwas,,,,,,,,,,,,,,
10130,रानीला,बाढ दांतासूती,बामनवास,sawai madhopur,0,ranila,flood dantuti,bamanwas,,,,,,,,,,,,,,
10131,रानीला,ठीकरिया,बामनवास,sawai madhopur,0,ranila,thikariya,bamanwas,,,,,,,,,,,,,,
10132,मखौली,मखौली,सवाईमाधोपुर,sawai madhopur,0,makhauli,makhauli,sawaimadhopur,,,,,,,,,,,,,,
10133,मखौली,कानसीर,सवाईमाधोपुर,sawai madhopur,0,makhauli,kansir,sawaimadhopur,,,,,,,,,,,,,,
10134,मखौली,दुब्बी खुर्द,सवाईमाधोपुर,sawai madhopur,0,makhauli,dubbi khurd,sawaimadhopur,,,,,,,,,,,,,,
10135,मखौली,दोबडाकलां,सवाईमाधोपुर,sawai madhopur,0,makhauli,dobdakalan,sawaimadhopur,,,,,,,,,,,,,,
10136,सेलू,सेलू,सवाईमाधोपुर,sawai madhopur,0,seelu,seelu,sawaimadhopur,,,,,,,,,,,,,,
10137,सेलू,भेंसखेडा,सवाईमाधोपुर,sawai madhopur,0,seelu,bhanskheda,sawaimadhopur,,,,,,,,,,,,,,
10138,सेलू,गोगोर,सवाईमाधोपुर,sawai madhopur,0,seelu,gogor,sawaimadhopur,,,,,,,,,,,,,,
10139,लोरवाडा,लोरवाडा,सवाईमाधोपुर,sawai madhopur,0,lorvada,lorvada,sawaimadhopur,,,,,,,,,,,,,,
10140,लोरवाडा,घाटा झरना,सवाईमाधोपुर,sawai madhopur,0,lorvada,loss waterfall,sawaimadhopur,,,,,,,,,,,,,,
10141,लोरवाडा,खेडली,सवाईमाधोपुर,sawai madhopur,0,lorvada,khedli,sawaimadhopur,,,,,,,,,,,,,,
10142,लोरवाडा,खालसा,सवाईमाधोपुर,sawai madhopur,0,lorvada,khalsa,sawaimadhopur,,,,,,,,,,,,,,
10143,लोरवाडा,दोबडा खुर्द,सवाईमाधोपुर,sawai madhopur,0,lorvada,dobda khurd,sawaimadhopur,,,,,,,,,,,,,,
10144,लोरवाडा,बन्धा,सवाईमाधोपुर,sawai madhopur,0,lorvada,bandha,sawaimadhopur,,,,,,,,,,,,,,
10145,सुनारी,सुनारी,सवाईमाधोपुर,sawai madhopur,0,sunari,sunari,sawaimadhopur,,,,,,,,,,,,,,
10146,सुनारी,सिनोली,सवाईमाधोपुर,sawai madhopur,0,sunari,sinoli,sawaimadhopur,,,,,,,,,,,,,,
10147,सुनारी,महु,सवाईमाधोपुर,sawai madhopur,0,sunari,mahu,sawaimadhopur,,,,,,,,,,,,,,
10148,करमोदा,करमोदा,सवाईमाधोपुर,sawai madhopur,0,karmoda,karmoda,sawaimadhopur,,,,,,,,,,,,,,
10149,करमोदा,मथुरापुरा,सवाईमाधोपुर,sawai madhopur,0,karmoda,mathurapura,sawaimadhopur,,,,,,,,,,,,,,
10150,करमोदा,दोंदरी,सवाईमाधोपुर,sawai madhopur,0,karmoda,dondari,sawaimadhopur,,,,,,,,,,,,,,
10151,खटुपुरा,खटुपुरा,सवाईमाधोपुर,sawai madhopur,0,khatupura,khatupura,sawaimadhopur,,,,,,,,,,,,,,
10152,खटुपुरा,भढेरडा,सवाईमाधोपुर,sawai madhopur,0,khatupura,bhadherda,sawaimadhopur,,,,,,,,,,,,,,
10153,खटुपुरा,नया पढाना,सवाईमाधोपुर,sawai madhopur,0,khatupura,new teaching,sawaimadhopur,,,,,,,,,,,,,,
10154,खटुपुरा,हिम्मतपुरा,सवाईमाधोपुर,sawai madhopur,0,khatupura,himmatpura,sawaimadhopur,,,,,,,,,,,,,,
10155,खटुपुरा,लोदीपुरा,सवाईमाधोपुर,sawai madhopur,0,khatupura,lodipura,sawaimadhopur,,,,,,,,,,,,,,
10156,शेरपुर,शेरपुर,सवाईमाधोपुर,sawai madhopur,0,sherpur,sherpur,sawaimadhopur,,,,,,,,,,,,,,
10157,शेरपुर,कुतलपुरा,सवाईमाधोपुर,sawai madhopur,0,sherpur,kutalpura,sawaimadhopur,,,,,,,,,,,,,,
10158,शेरपुर,मालीयान,सवाईमाधोपुर,sawai madhopur,0,sherpur,maliyan,sawaimadhopur,,,,,,,,,,,,,,
10159,शेरपुर,रामसिंहपुरा,सवाईमाधोपुर,sawai madhopur,0,sherpur,ramsinghpura,sawaimadhopur,,,,,,,,,,,,,,
10160,शेरपुर,किला रणथम्भौर,सवाईमाधोपुर,sawai madhopur,0,sherpur,fort ranthambore,sawaimadhopur,,,,,,,,,,,,,,
10161,शेरपुर,माधोसिंहपुरा,सवाईमाधोपुर,sawai madhopur,0,sherpur,madhosinhpura,sawaimadhopur,,,,,,,,,,,,,,
10162,आटूणकलां,आटूणंकलां,सवाईमाधोपुर,sawai madhopur,0,atunakalan,atunankalan,sawaimadhopur,,,,,,,,,,,,,,
10163,आटूणकलां,अंडूडी,सवाईमाधोपुर,sawai madhopur,0,atunakalan,underodi,sawaimadhopur,,,,,,,,,,,,,,
10164,आटूणकलां,पचीपल्या,सवाईमाधोपुर,sawai madhopur,0,atunakalan,pachipalya,sawaimadhopur,,,,,,,,,,,,,,
10165,आटूणकलां,आटूणखुर्द,सवाईमाधोपुर,sawai madhopur,0,atunakalan,aatunakhurd,sawaimadhopur,,,,,,,,,,,,,,
10166,आटूणकलां,गोठडा,सवाईमाधोपुर,sawai madhopur,0,atunakalan,gothda,sawaimadhopur,,,,,,,,,,,,,,
10167,रामडी,रामडी,सवाईमाधोपुर,sawai madhopur,0,ramdi,ramdi,sawaimadhopur,,,,,,,,,,,,,,
10168,रामडी,खिदरपुर,सवाईमाधोपुर,sawai madhopur,0,ramdi,khidarpur,sawaimadhopur,,,,,,,,,,,,,,
10169,भाडौती,भाडौती,बौंली,sawai madhopur,0,bhadauti,bhadauti,baunli,,,,,,,,,,,,,,
10170,भाडौती,कहार ऊर्फ बडागांव,बौंली,sawai madhopur,0,bhadauti,kahar alias badgaon,baunli,,,,,,,,,,,,,,
10171,भाडौती,भडकौली,बौंली,sawai madhopur,0,bhadauti,bhadkouli,baunli,,,,,,,,,,,,,,
10172,भाडौती,चांदनोली,बौंली,sawai madhopur,0,bhadauti,chandanoli,baunli,,,,,,,,,,,,,,
10173,भाडौती,देहलोद,बौंली,sawai madhopur,0,bhadauti,dehhalod,baunli,,,,,,,,,,,,,,
10174,भाडौती,चक भाडौती,बौंली,sawai madhopur,0,bhadauti,chak bhadauti,baunli,,,,,,,,,,,,,,
10175,गम्भीरा,गम्भीरा,बौंली,sawai madhopur,0,gambhira,gambhira,baunli,,,,,,,,,,,,,,
10176,गम्भीरा,भारजा नदी,बौंली,sawai madhopur,0,gambhira,bharaja river,baunli,,,,,,,,,,,,,,
10177,गम्भीरा,देवली,बौंली,sawai madhopur,0,gambhira,deoli,baunli,,,,,,,,,,,,,,
10178,तारनपुर,तारनपुर,बौंली,sawai madhopur,0,taranpur,taranpur,baunli,,,,,,,,,,,,,,
10179,तारनपुर,मानोली,बौंली,sawai madhopur,0,taranpur,manoli,baunli,,,,,,,,,,,,,,
10180,तारनपुर,खोहरी,बौंली,sawai madhopur,0,taranpur,khohari,baunli,,,,,,,,,,,,,,
10181,तारनपुर,चक खोहरी,बौंली,sawai madhopur,0,taranpur,chak khohari,baunli,,,,,,,,,,,,,,
10182,तारनपुर,श्रीपुरा,बौंली,sawai madhopur,0,taranpur,sripura,baunli,,,,,,,,,,,,,,
10183,तारनपुर,अनियाला,बौंली,sawai madhopur,0,taranpur,aniala,baunli,,,,,,,,,,,,,,
10184,तारनपुर,डिडवाडा,बौंली,sawai madhopur,0,taranpur,didwada,baunli,,,,,,,,,,,,,,
10185,तारनपुर,रामडी,बौंली,sawai madhopur,0,taranpur,ramdi,baunli,,,,,,,,,,,,,,
10186,तारनपुर,मोहम्मदपुर,बौंली,sawai madhopur,0,taranpur,mohammadpur,baunli,,,,,,,,,,,,,,
10187,नीमोद,नीमोद,बौंली,sawai madhopur,0,neemod,neemod,baunli,,,,,,,,,,,,,,
10188,नीमोद,बरियारा,बौंली,sawai madhopur,0,neemod,bariara,baunli,,,,,,,,,,,,,,
10189,नीमोद,बाढ बरियारा,बौंली,sawai madhopur,0,neemod,flood bariara,baunli,,,,,,,,,,,,,,
10190,नीमोद,कीरतपुरा,बौंली,sawai madhopur,0,neemod,kiratpura,baunli,,,,,,,,,,,,,,
10191,नीमोद,बाढ बरियारा चक,बौंली,sawai madhopur,0,neemod,flood bariara chak,baunli,,,,,,,,,,,,,,
10192,नीमोद,नम्बर 1,बौंली,sawai madhopur,0,neemod,number 1,baunli,,,,,,,,,,,,,,
10193,नीमोद,नम्बर 2,बौंली,sawai madhopur,0,neemod,number 2,baunli,,,,,,,,,,,,,,
10194,नीमोद,समरथपुरा,बौंली,sawai madhopur,0,neemod,samrathpura,baunli,,,,,,,,,,,,,,
10195,नीमोद,चक समरथपुरा,बौंली,sawai madhopur,0,neemod,chak samrathpura,baunli,,,,,,,,,,,,,,
10196,करेल,करेल,बौंली,sawai madhopur,0,karel,karel,baunli,,,,,,,,,,,,,,
10197,करेल,फलसावटा,बौंली,sawai madhopur,0,karel,falsavata,baunli,,,,,,,,,,,,,,
